-6.72E-02,-1.60E-02,-0.208517227,-0.190164795,-4.86E-02,-0.174747708,-0.106176063,0.156346433,-0.178394781,-3.49E-02,-5.21E-02,0.288599365,0.112378759,-6.60E-02,0.269531419,0.165978676,2.94E-02,-9.03E-02,-2.59E-02,-0.160939485,-0.117977023,0.071124207,0.211826588,0.350241163,3.48E-04,-3.49E-02,0.12638603,0.318382926,-5.97E-02,2.04E-02
-6.14E-02,-2.77E-02,-0.139268457,-0.296133137,0.254789684,-0.111788286,-0.193871493,-0.242388238,1.92E-02,-0.151427681,0.106732546,-3.79E-02,8.37E-02,2.67E-02,0.287893586,8.09E-02,7.32E-03,0.106257572,-5.68E-02,0.239260843,-4.48E-02,5.06E-02,-3.64E-02,0.22048709,-7.27E-02,0.21997108,-0.240210727,0.112022846,0.236875337,0.222989107
0.224508856,2.17E-02,0.013707461,0.113844769,-6.25E-02,3.09E-02,-0.188198334,1.93E-02,0.440923394,0.280012968,0.332880014,0.073039417,-5.32E-02,0.159287008,-7.81E-02,0.264060097,-0.16908961,4.70E-02,2.21E-02,-0.100023967,0.128035422,-0.134482341,2.92E-02,0.192805044,-8.59E-02,7.09E-02,1.56E-02,-0.318839774,-6.45E-02,-0.016767249
-0.131969981,5.55E-02,3.13E-03,-3.73E-02,0.197174843,7.81E-02,0.369204018,3.23E-02,-0.291787783,-0.12814325,-0.114941915,5.50E-02,0.162983466,-3.09E-02,0.133433745,-0.213512979,0.304009625,0.014309603,0.128650384,0.2657649,-7.62E-02,0.218228278,8.08E-02,-7.55E-02,8.88E-02,2.89E-02,0.08126718,0.800492708,0.261934795,0.223343484
0.272818752,1.34E-02,-0.161533998,-2.91E-04,-0.192132014,4.08E-02,5.16E-02,0.482716795,1.58E-02,-0.258804302,-6.54E-02,-0.189545098,0.162778025,-0.135152304,0.134961695,-8.04E-02,0.590865214,-0.157874222,0.230326567,3.78E-02,6.44E-02,0.285235881,0.221565436,0.312137466,0.125260945,0.277068579,0.68066863,0.203648636,0.337384588,0.376500682
-0.173252338,7.49E-02,0.291707657,5.90E-02,0.31577511,4.73E-02,7.68E-03,-0.271994762,0.105531023,0.433848011,0.205882474,0.411689794,-0.070780637,0.287943644,-7.50E-02,0.149516895,-0.306676083,0.220401907,-8.56E-02,0.153272868,6.62E-02,-0.122575967,2.69E-02,-8.58E-02,1.97E-02,8.01E-03,-0.205522564,0.155245619,-5.53E-03,-2.60E-02
-0.299984425,-0.130705795,-1.33E-03,-1.53E-02,-0.120397534,8.77E-02,1.37E-02,6.94E-02,-2.94E-02,-9.83E-02,0.344945607,3.62E-02,0.384267146,-9.05E-02,0.110376292,-0.177769195,8.65E-03,-6.81E-02,-0.154027094,-0.131867619,0.095532339,5.96E-02,-3.50E-02,0.168922942,9.84E-02,0.165172325,0.110713924,-1.32E-02,9.08E-02,-0.114457248
0.577860024,0.228564705,5.64E-02,0.154021645,0.26862639,9.73E-02,0.130343106,6.23E-02,0.178842941,0.168978367,-0.205051974,6.25E-02,-0.180965154,0.31854141,-5.32E-02,0.438476337,-5.99E-02,3.30E-02,0.232930477,0.1579794,-9.51E-02,-4.36E-02,0.136450154,-8.29E-02,-3.99E-02,-9.74E-02,-3.58E-02,0.135524102,3.55E-02,0.272491541
0.029769347,1.10E-02,-4.59E-02,-0.16658759,0.297900208,-0.153873849,0.182405504,-0.017408565,0.067192551,2.35E-02,8.99E-02,-1.32E-02,-0.174993178,0.250723579,-0.164170307,0.011765013,-0.124465227,-0.102038922,-0.127466279,0.11615254,0.270594051,-2.30E-02,0.128396183,-2.70E-02,5.59E-02,-4.47E-02,0.262739115,0.196900749,1.09E-02,0.293661022
7.07E-02,8.21E-02,9.34E-02,0.331923255,-8.39E-02,0.283775596,-7.28E-02,6.56E-02,-3.49E-02,8.63E-02,-1.48E-02,9.60E-02,0.312369015,-0.101762306,0.22154592,4.49E-02,0.239227749,0.154535015,0.270040373,4.70E-04,-0.154183583,0.142495865,7.00E-02,0.216536639,7.58E-02,0.187371793,-0.127170689,-3.57E-02,0.141700657,-0.178632194
