3.21E-02,0.128086658,1.14E-02,0.206034608,0.106760634,-0.185067477,-9.79E-02,0.231959582,4.91E-02,0.217274045,-0.183024356,-0.108025757,0.122748557,0.140225097,9.33E-02,0.596962492,0.316315709,-0.166212225,-2.09E-02,-0.121403632,-5.93E-02,7.68E-02,0.328626639,0.280777009,6.40E-02,-3.82E-02,-0.122546796,3.64E-02,3.98E-02,0.168696324
-0.253504279,-0.116913315,0.312494109,0.158870533,0.265464973,0.112642847,0.397929028,0.116924249,0.115894982,-0.223148929,0.200003263,0.373866017,0.307703196,-6.39E-02,7.28E-02,2.02E-02,-4.66E-03,-4.70E-02,-0.101330008,0.12403634,0.067165885,-7.63E-02,0.184269799,-4.25E-02,-3.15E-02,-4.33E-02,-0.167927777,6.48E-02,-7.37E-03,0.173047397
0.130399515,5.21E-02,-0.137167381,0.540216641,-3.73E-02,0.336941679,-3.56E-02,-1.69E-02,-0.254500291,1.49E-02,0.266839923,-8.95E-03,0.386038007,-2.02E-02,0.116593331,0.109258448,3.02E-02,0.231172684,8.36E-02,1.54E-02,0.060713524,-1.34E-02,2.68E-02,-6.18E-02,-8.69E-02,4.45E-02,-1.66E-02,0.257816572,-0.040267124,-0.015557805
-2.39E-02,0.102192128,0.174924682,-0.249857995,0.331821546,-3.25E-02,0.317109471,0.248106301,0.381753782,0.197381632,-5.88E-03,0.231940014,-0.155227753,0.230621343,4.50E-03,-0.169730179,6.28E-02,-7.50E-02,0.142018117,0.171861241,6.65E-02,9.61E-02,0.179254259,0.238156763,0.266132237,0.155348085,0.140081602,-3.04E-02,0.149187681,9.68E-02
-5.64E-02,-0.189679077,7.97E-02,4.05E-02,-8.27E-03,0.141986664,0.12878486,0.196656538,-0.088766287,0.231889293,-0.037372839,-0.12349928,-3.07E-02,0.254873064,6.48E-02,0.106502144,4.84E-02,-5.11E-03,0.263636607,-6.67E-02,0.226474749,0.127586511,2.38E-02,-5.17E-02,-8.33E-02,1.04E-03,0.071126759,7.53E-02,-1.76E-03,0.213983641
0.118677228,0.526849533,5.41E-02,0.15565792,0.218615136,9.55E-02,7.22E-02,1.91E-03,0.31513611,-7.43E-02,0.26270615,0.340123993,0.200219662,-0.10576025,8.48E-02,-2.43E-02,0.137358166,4.80E-02,-5.93E-02,0.22713395,3.87E-02,4.65E-02,0.140384295,0.169321137,0.100740099,0.114657461,9.96E-02,0.186481979,0.246177182,-4.83E-02
0.108333754,0.194502515,6.49E-02,0.203555822,3.46E-02,0.018195793,-1.07E-02,-6.87E-02,0.087872562,-5.27E-02,0.112545126,0.167642546,7.89E-02,0.278283617,0.10126561,0.107125609,-0.097650593,8.54E-02,2.99E-02,5.85E-02,6.74E-02,2.34E-03,0.489234431,0.139630113,6.54E-02,-8.08E-02,0.347679456,0.225435099,0.204158127,8.08E-02
3.97E-02,-4.72E-02,8.57E-02,-0.009468385,0.161299879,0.181050623,0.152441601,0.318571643,0.120118119,0.21102066,3.76E-02,-1.93E-02,9.39E-02,-5.44E-02,2.06E-02,0.140257491,0.257095154,4.82E-02,0.135791828,0.148330698,9.57E-03,0.128276748,-0.147326737,-0.041465435,0.114908314,0.170933757,-0.112311907,-5.18E-02,1.09E-02,0.12984929
3.01E-02,-5.56E-02,5.33E-02,0.182248089,0.158586523,9.01E-02,6.50E-02,0.24123916,9.91E-02,9.42E-02,0.164416256,-7.37E-02,4.36E-02,-4.37E-03,0.164274881,-8.60E-02,5.03E-02,0.131675819,1.77E-03,-6.18E-02,-3.12E-03,4.96E-02,0.134138932,2.73E-02,0.190404729,2.66E-02,4.25E-02,0.219416066,8.88E-02,-9.23E-02
0.110458172,0.271699818,2.20E-02,6.63E-02,0.149972434,6.99E-02,0.113520352,-0.079892936,-6.11E-02,0.122607215,-3.27E-03,0.213039741,0.13079331,0.184268821,-8.74E-02,0.175144486,0.102870231,-2.13E-02,0.183359051,0.282701426,0.113980378,0.132241386,8.39E-02,0.157639111,-7.29E-04,0.092155354,4.27E-03,-6.60E-02,0.125992643,0.289735234
0.164746891,4.24E-02,0.180745815,0.142205721,0.355897203,0.461671412,0.216510976,-4.31E-02,0.297560387,-0.162100511,0.178334128,-9.92E-02,0.286132081,4.25E-02,0.158909389,0.129991082,-4.68E-02,-0.114154277,0.269626627,4.13E-02,0.102871854,5.57E-02,-2.12E-03,0.117188133,6.44E-02,-2.84E-02,0.183298516,0.116750013,0.189905305,0.186097364
1.01E-03,-2.61E-02,-7.17E-02,7.86E-02,-0.155785086,-0.22053916,0.014262651,0.317482925,-2.67E-02,0.346691289,1.41E-02,0.185678175,-7.00E-02,0.104061727,3.78E-02,3.53E-02,0.193665607,0.217473112,-5.02E-02,0.07525212,-5.01E-02,0.125830781,0.143925327,8.41E-02,9.47E-02,0.235088206,-0.111315226,-6.94E-02,-3.37E-02,5.36E-02
0.318904012,0.219976727,0.170443639,6.07E-02,0.263352335,1.06E-02,0.249464171,0.100903765,4.12E-02,0.139538599,2.53E-02,-8.87E-02,7.28E-02,9.04E-02,-1.72E-02,-0.16486197,7.00E-02,-0.22351034,-8.95E-02,0.111399677,-6.31E-02,-4.33E-02,0.345739845,6.69E-02,1.23E-02,0.119164383,-4.13E-02,-5.40E-02,0.389233749,5.27E-02
